,server refresh cycle,server utilization level,inactive server percentage,server efficiency quantile,climate zone,infrastructure efficiency quantile,cooling system type,water consumption factor
0,1.005126953125,0.31960449218750003,0.23353271484375,0.49365234375,6.072021484375,0.47119140625,9.26513671875,5.0712890625
1,6.993408203125,0.31960449218750003,0.23353271484375,0.49365234375,6.072021484375,0.47119140625,9.26513671875,5.0712890625
2,1.005126953125,0.31105957031250003,0.23353271484375,0.49365234375,6.072021484375,0.47119140625,9.26513671875,5.0712890625
3,1.005126953125,0.31960449218750003,0.28284912109375,0.49365234375,6.072021484375,0.47119140625,9.26513671875,5.0712890625
4,1.005126953125,0.31960449218750003,0.23353271484375,0.38232421875,6.072021484375,0.47119140625,9.26513671875,5.0712890625
5,1.005126953125,0.31960449218750003,0.23353271484375,0.49365234375,15.126708984375,0.47119140625,9.26513671875,5.0712890625
6,1.005126953125,0.31960449218750003,0.23353271484375,0.49365234375,6.072021484375,-0.04736328125,9.26513671875,5.0712890625
7,1.005126953125,0.31960449218750003,0.23353271484375,0.49365234375,6.072021484375,0.47119140625,9.38232421875,5.0712890625
8,1.005126953125,0.31960449218750003,0.23353271484375,0.49365234375,6.072021484375,0.47119140625,9.26513671875,9.3310546875
9,1.005126953125,0.31105957031250003,0.28284912109375,0.38232421875,15.126708984375,-0.04736328125,9.38232421875,9.3310546875
10,6.993408203125,0.31960449218750003,0.28284912109375,0.38232421875,15.126708984375,-0.04736328125,9.38232421875,9.3310546875
11,6.993408203125,0.31105957031250003,0.23353271484375,0.38232421875,15.126708984375,-0.04736328125,9.38232421875,9.3310546875
12,6.993408203125,0.31105957031250003,0.28284912109375,0.49365234375,15.126708984375,-0.04736328125,9.38232421875,9.3310546875
13,6.993408203125,0.31105957031250003,0.28284912109375,0.38232421875,6.072021484375,-0.04736328125,9.38232421875,9.3310546875
14,6.993408203125,0.31105957031250003,0.28284912109375,0.38232421875,15.126708984375,0.47119140625,9.38232421875,9.3310546875
15,6.993408203125,0.31105957031250003,0.28284912109375,0.38232421875,15.126708984375,-0.04736328125,9.26513671875,9.3310546875
16,6.993408203125,0.31105957031250003,0.28284912109375,0.38232421875,15.126708984375,-0.04736328125,9.38232421875,5.0712890625
17,6.993408203125,0.31105957031250003,0.28284912109375,0.38232421875,15.126708984375,-0.04736328125,9.38232421875,9.3310546875
18,4.505126953125,0.6696044921875001,0.10853271484375,-0.50634765625,15.572021484375,-0.52880859375,4.26513671875,11.0712890625
19,3.493408203125,0.6696044921875001,0.10853271484375,-0.50634765625,15.572021484375,-0.52880859375,4.26513671875,11.0712890625
20,4.505126953125,0.6610595703125001,0.10853271484375,-0.50634765625,15.572021484375,-0.52880859375,4.26513671875,11.0712890625
21,4.505126953125,0.6696044921875001,0.15784912109375,-0.50634765625,15.572021484375,-0.52880859375,4.26513671875,11.0712890625
22,4.505126953125,0.6696044921875001,0.10853271484375,-0.61767578125,15.572021484375,-0.52880859375,4.26513671875,11.0712890625
23,4.505126953125,0.6696044921875001,0.10853271484375,-0.50634765625,5.626708984375,-0.52880859375,4.26513671875,11.0712890625
24,4.505126953125,0.6696044921875001,0.10853271484375,-0.50634765625,15.572021484375,0.95263671875,4.26513671875,11.0712890625
25,4.505126953125,0.6696044921875001,0.10853271484375,-0.50634765625,15.572021484375,-0.52880859375,4.38232421875,11.0712890625
26,4.505126953125,0.6696044921875001,0.10853271484375,-0.50634765625,15.572021484375,-0.52880859375,4.26513671875,3.3310546875
27,4.505126953125,0.6610595703125001,0.15784912109375,-0.61767578125,5.626708984375,0.95263671875,4.38232421875,3.3310546875
28,3.493408203125,0.6696044921875001,0.15784912109375,-0.61767578125,5.626708984375,0.95263671875,4.38232421875,3.3310546875
